replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,realized_available_n,realized_available_fraction,available_event_n,full_population_event_n,event_availability_ceiling,budget_available_top_fraction,budget_all_top_fraction,c00_capture,c10_capture,c01_capture,c11_capture,naive_top_fraction_effect,availability_effect_at_all_budget,capacity_effect_within_available_subset,availability_main_effect,capacity_main_effect,distortion_top_fraction_minus_fixed_budget,shapley_availability_effect,shapley_capacity_effect,interaction_effect,total_four_cell_effect,identity_error,factorial_identity_error,shapley_identity_error,naive_delta_true_positive_n,availability_delta_true_positive_n,capacity_delta_true_positive_n,availability_main_delta_true_positive_n,capacity_main_delta_true_positive_n,tp_interaction_n,tp_factorial_identity_error,tp_identity_error
68,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,70066,0.70066,7060,10022,0.7044502095390142,14013,20000,0.3242865695469966,0.35801237277988424,0.4068050289363401,0.4573937337856715,0.1331071642386749,0.05058870484933142,0.08251845938934349,0.03372580323288765,0.08251845938934349,0.08251845938934349,0.04215725404110954,0.09094991019756538,0.01686290161644377,0.1331071642386749,0.0,0.0,0.0,1334,507,827,338,827,169,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,70084,0.70084,8362,10022,0.8343643983236879,3504,5000,0.12632209139892236,0.12682099381361006,0.16842945519856317,0.16793055278387548,0.04160846138495311,-0.0004989024146876964,0.04210736379964081,0.0004989024146876964,0.04210736379964081,0.04210736379964081,0.0,0.04160846138495311,-0.0009978048293753927,0.04160846138495311,0.0,0.0,0.0,417,-5,422,5,422,-10,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,70084,0.70084,8362,10022,0.8343643983236879,7008,10000,0.21722211135501895,0.2181201357014568,0.28168030333266814,0.28257832767910596,0.065356216324087,0.0008980243464378201,0.06445819197764918,0.0008980243464378479,0.06445819197764918,0.06445819197764918,0.000898024346437834,0.06445819197764917,-2.7755575615628914e-17,0.065356216324087,0.0,0.0,0.0,655,9,646,9,646,0,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,70084,0.70084,8362,10022,0.8343643983236879,14017,20000,0.3582119337457593,0.3581121532628218,0.45450009978048295,0.4573937337856715,0.09918180003991217,0.00289363400518855,0.09628816603472362,-9.978048293751707e-05,0.09628816603472362,0.09628816603472362,0.0013969267611255165,0.09778487327878665,0.002993414488126067,0.09918180003991217,0.0,0.0,0.0,994,29,965,-1,965,30,0,0
68,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,90130,0.9013,8248,10022,0.8229894232688086,4506,5000,0.13470365196567552,0.15475952903612053,0.1447814807423668,0.16793055278387548,0.033226900818199956,0.023149072041508678,0.010077828776691278,0.02005587707044501,0.010077828776691278,0.010077828776691278,0.021602474555976844,0.011624426262223111,0.0030931949710636675,0.033226900818199956,0.0,0.0,0.0,333,232,101,201,101,31,0,0
68,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,90130,0.9013,8248,10022,0.8229894232688086,9013,10000,0.22769906206346038,0.2624226701257234,0.2453602075434045,0.28257832767910596,0.05487926561564557,0.037218120135701444,0.01766114547994413,0.03472360806226302,0.01766114547994413,0.01766114547994413,0.03597086409898223,0.018908401516663342,0.0024945120734384263,0.05487926561564557,0.0,0.0,0.0,550,373,177,348,177,25,0,0
68,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,90130,0.9013,8248,10022,0.8229894232688086,18026,20000,0.3711833965276392,0.42596288166034724,0.3978247854719617,0.4573937337856715,0.08621033725803229,0.05956894831370979,0.026641388944322497,0.05477948513270803,0.026641388944322497,0.026641388944322497,0.05717421672320891,0.02903612053482338,0.004789463181001763,0.08621033725803229,0.0,0.0,0.0,864,597,267,549,267,48,0,0
68,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,90135,0.90135,9029,10022,0.9009179804430253,4507,5000,0.1503691877868689,0.15475952903612053,0.16284174815406108,0.16793055278387548,0.017561364997006584,0.005088804629814397,0.012472560367192187,0.004390341249251639,0.012472560367192187,0.012472560367192187,0.004739572939533018,0.012821792057473566,0.0006984633805627583,0.017561364997006584,0.0,0.0,0.0,176,51,125,44,125,7,0,0
68,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,90135,0.90135,9029,10022,0.9009179804430253,9014,10000,0.25324286569546994,0.2624226701257234,0.27319896228297746,0.28257832767910596,0.029335461983636013,0.009379365396128492,0.01995609658750752,0.009179804430253458,0.01995609658750752,0.01995609658750752,0.009279584913190975,0.02005587707044504,0.00019956096587503414,0.029335461983636013,0.0,0.0,0.0,294,94,200,92,200,2,0,0
68,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,90135,0.90135,9029,10022,0.9009179804430253,18027,20000,0.411993614049092,0.42606266214328475,0.44172819796447815,0.4573937337856715,0.04540011973657948,0.015665535821193344,0.029734583915386137,0.014069048094192738,0.029734583915386137,0.029734583915386137,0.01486729195769304,0.03053282777888644,0.0015964877270006061,0.04540011973657948,0.0,0.0,0.0,455,157,298,141,298,16,0,0
68,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,90086,0.90086,9542,10022,0.952105368189982,4504,5000,0.15455996807024547,0.15465974855318299,0.16813011374975054,0.16793055278387548,0.013370584713630007,-0.0001995609658750619,0.013570145679505069,9.978048293751707e-05,0.013570145679505069,0.013570145679505069,-4.989024146877241e-05,0.01342047495509878,-0.00029934144881257896,0.013370584713630007,0.0,0.0,0.0,134,-2,136,1,136,-3,0,0
68,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,90086,0.90086,9542,10022,0.952105368189982,9009,10000,0.2607264019157853,0.2623228896427859,0.27998403512273,0.28257832767910596,0.02185192576332068,0.0025942925563759434,0.019257633206944735,0.0015964877270006061,0.019257633206944735,0.019257633206944735,0.0020953901416882748,0.019756535621632404,0.0009978048293753372,0.02185192576332068,0.0,0.0,0.0,219,26,193,16,193,10,0,0
68,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,90086,0.90086,9542,10022,0.952105368189982,18017,20000,0.4242666134504091,0.4258631011774097,0.4570943923368589,0.4573937337856715,0.03312712033526238,0.0002993414488126067,0.03282777888644978,0.0015964877270006061,0.03282777888644978,0.03282777888644978,0.0009479145879066064,0.03217920574735578,-0.0012971462781879994,0.03312712033526238,0.0,0.0,0.0,332,3,329,16,329,-13,0,0
68,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,50059,0.50059,3339,10022,0.33316703252843743,2503,5000,0.04270604669726601,0.0754340451007783,0.07333865495909,0.1331071642386749,0.09040111754140889,0.05976850927958491,0.03063260826182399,0.03272799840351228,0.03063260826182399,0.030632608261823985,0.0462482538415486,0.04415286369986031,0.027040510876072628,0.09040111754140889,-6.938893903907228e-18,-6.938893903907228e-18,-1.3877787807814457e-17,906,599,307,328,307,271,0,0
68,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,50059,0.50059,3339,10022,0.33316703252843743,5006,10000,0.07333865495909,0.13330672520455,0.12432648174017162,0.229295549790461,0.15595689483137098,0.10496906805028937,0.050987826781081616,0.05996807024546,0.050987826781081616,0.050987826781081616,0.08246856914787468,0.07348832568349631,0.04500099780482937,0.15595689483137098,0.0,0.0,0.0,1563,1052,511,601,511,451,0,0
68,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,50059,0.50059,3339,10022,0.33316703252843743,10012,20000,0.12432648174017162,0.22949511075633605,0.20644581919776492,0.3923368589103971,0.26801037717022547,0.18589103971263218,0.0821193374575933,0.10516862901616443,0.0821193374575933,0.08211933745759328,0.14552983436439831,0.12248054280582718,0.08072241069646775,0.26801037717022547,-1.3877787807814457e-17,0.0,-2.7755575615628914e-17,2686,1863,823,1054,823,809,0,0
68,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,50053,0.50053,5063,10022,0.505188585112752,2503,5000,0.06755138694871284,0.0754340451007783,0.1181400917980443,0.1331071642386749,0.06555577728996208,0.014967072440630613,0.050588704849331464,0.007882658152065458,0.050588704849331464,0.050588704849331464,0.011424865296348036,0.05413091199361404,0.007084414288565155,0.06555577728996208,0.0,0.0,0.0,657,150,507,79,507,71,0,0
68,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,50053,0.50053,5063,10022,0.505188585112752,5005,10000,0.11833965276391938,0.13330672520455,0.2010576731191379,0.229295549790461,0.11095589702654161,0.028237876671323103,0.08271802035521851,0.014967072440630627,0.08271802035521851,0.08271802035521851,0.021602474555976865,0.08935342247056474,0.013270804230692476,0.11095589702654161,0.0,0.0,0.0,1112,283,829,150,829,133,0,0
68,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.2,50053,0.50053,5063,10022,0.505188585112752,10011,20000,0.20145679505088804,0.22949511075633605,0.32249052085412094,0.3923368589103971,0.19088006385950906,0.06984633805627616,0.1210337258032329,0.028038315705448014,0.1210337258032329,0.1210337258032329,0.048942326880862086,0.14193773697864698,0.041808022350828145,0.19088006385950906,0.0,0.0,0.0,1913,700,1213,281,1213,419,0,0
68,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,50167,0.50167,6719,10022,0.6704250648573139,2508,5000,0.07782877669127919,0.07563360606665337,0.13580123727798843,0.1331071642386749,0.055278387547395724,-0.002694073039313516,0.05797246058670924,-0.0021951706246258196,0.05797246058670924,0.05797246058670924,-0.0024446218319696678,0.05772300937936539,-0.0004989024146876964,0.055278387547395724,0.0,0.0,0.0,554,-27,581,-22,581,-5,0,0
68,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,50167,0.50167,6719,10022,0.6704250648573139,5017,10000,0.1360007982438635,0.13350628617042506,0.2383755737377769,0.229295549790461,0.0932947515465975,-0.009080023947315913,0.10237477549391341,-0.0024945120734384263,0.10237477549391341,0.10237477549391341,-0.0057872680103771695,0.09908201955697467,-0.0065855118738774865,0.0932947515465975,0.0,0.0,0.0,935,-91,1026,-25,1026,-66,0,0
68,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,50167,0.50167,6719,10022,0.6704250648573139,10033,20000,0.23937337856715227,0.22999401317102375,0.39942127319896226,0.3923368589103971,0.15296348034324483,-0.007084414288565155,0.16004789463181,-0.00937936539612852,0.16004789463181,0.16004789463181,-0.008231889842346837,0.16119537018559166,0.0022949511075633644,0.15296348034324483,0.0,0.0,0.0,1533,-71,1604,-94,1604,23,0,0
68,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,70053,0.70053,5434,10022,0.5422071442825783,3503,5000,0.07044502095390141,0.09978048293753741,0.09399321492716024,0.1331071642386749,0.0626621432847735,0.03911394931151467,0.02354819397325883,0.029335461983636,0.02354819397325883,0.02354819397325883,0.034224705647575335,0.028437437637198165,0.009778487327878671,0.0626621432847735,0.0,0.0,0.0,628,392,236,294,236,98,0,0
68,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,70053,0.70053,5434,10022,0.5422071442825783,7005,10000,0.12392735980842147,0.17421672320894033,0.1629415286369986,0.229295549790461,0.10536818998203952,0.0663540211534624,0.039014168828577125,0.05028936340051886,0.039014168828577125,0.039014168828577125,0.058321692276990626,0.047046497705048894,0.016064657752943537,0.10536818998203952,0.0,0.0,0.0,1056,665,391,504,391,161,0,0
68,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,70053,0.70053,5434,10022,0.5422071442825783,14011,20000,0.20494911195370186,0.3004390341249252,0.2680103771702255,0.3923368589103971,0.18738774695669524,0.12432648174017158,0.06306126521652367,0.09548992217122332,0.06306126521652367,0.06306126521652367,0.10990820195569745,0.0774795450009978,0.02883655956894826,0.18738774695669524,0.0,0.0,0.0,1878,1246,632,957,632,289,0,0
68,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,70066,0.70066,7060,10022,0.7044502095390142,3503,5000,0.09339453202953503,0.09978048293753741,0.1250249451207344,0.1331071642386749,0.039712632209139884,0.00808221911794052,0.031630413091199364,0.006385950908002383,0.031630413091199364,0.031630413091199364,0.0072340850129714515,0.03247854719616843,0.001696268209938137,0.039712632209139884,0.0,0.0,0.0,398,81,317,64,317,17,0,0
68,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,70066,0.70066,7060,10022,0.7044502095390142,7007,10000,0.16304130911993614,0.17421672320894033,0.21672320894033126,0.229295549790461,0.06625424067052485,0.012572340850129732,0.05368189982039512,0.011175414089004188,0.05368189982039512,0.05368189982039512,0.01187387746956696,0.05438036320095789,0.0013969267611255443,0.06625424067052485,0.0,0.0,0.0,664,126,538,112,538,14,0,0
68,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,70066,0.70066,7060,10022,0.7044502095390142,14013,20000,0.27908601077629214,0.3005388146078627,0.3576132508481341,0.3923368589103971,0.11325084813410496,0.03472360806226299,0.07852724007184197,0.021452803831570555,0.07852724007184197,0.07852724007184197,0.028088205946916772,0.08516264218718819,0.013270804230692435,0.11325084813410496,0.0,0.0,0.0,1135,348,787,215,787,133,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,70084,0.70084,8362,10022,0.8343643983236879,3504,5000,0.10207543404510078,0.09988026342047496,0.13390540810217522,0.1331071642386749,0.031031730193574136,-0.0007982438635003031,0.03182997405707444,-0.0021951706246258196,0.03182997405707444,0.03182997405707444,-0.0014967072440630613,0.0325284374376372,0.0013969267611255165,0.031031730193574136,0.0,0.0,0.0,311,-8,319,-22,319,14,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,70084,0.70084,8362,10022,0.8343643983236879,7008,10000,0.17551386948712833,0.17431650369187787,0.2354819397325883,0.229295549790461,0.05378168030333266,-0.006186389942127307,0.05996807024545997,-0.0011973657952504546,0.05996807024545997,0.05996807024545997,-0.003691877868688881,0.057473558172021544,-0.004989024146876853,0.05378168030333266,0.0,0.0,0.0,539,-62,601,-12,601,-50,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,70084,0.70084,8362,10022,0.8343643983236879,14017,20000,0.30812213131111554,0.3005388146078627,0.39962083416483735,0.3923368589103971,0.08421472759928156,-0.007283975254440245,0.0914987028537218,-0.0075833167032528515,0.0914987028537218,0.0914987028537218,-0.007433645978846548,0.0916483735781281,0.0002993414488126067,0.08421472759928156,0.0,0.0,0.0,844,-73,917,-76,917,3,0,0
68,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,90130,0.9013,8248,10022,0.8229894232688086,4506,5000,0.10387148273797644,0.1229295549790461,0.11325084813410496,0.1331071642386749,0.02923568150069847,0.01985631610456995,0.00937936539612852,0.01905807224106966,0.00937936539612852,0.00937936539612852,0.019457194172819804,0.009778487327878664,0.0007982438635002892,0.02923568150069847,0.0,0.0,0.0,293,199,94,191,94,8,0,0
68,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,90130,0.9013,8248,10022,0.8229894232688086,9013,10000,0.1844941129515067,0.210736379964079,0.20165635601676313,0.229295549790461,0.044801436838954295,0.027639193773697862,0.017162243065256433,0.026242267012572318,0.017162243065256433,0.017162243065256433,0.02694073039313509,0.017860706445819205,0.0013969267611255443,0.044801436838954295,0.0,0.0,0.0,449,277,172,263,172,14,0,0
68,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,90130,0.9013,8248,10022,0.8229894232688086,18026,20000,0.31800039912193173,0.36350029934144884,0.3418479345440032,0.3923368589103971,0.07433645978846537,0.050488924366393906,0.023847535422071464,0.04549990021951711,0.023847535422071464,0.023847535422071464,0.04799441229295551,0.026342047495509863,0.004989024146876797,0.07433645978846537,0.0,0.0,0.0,745,506,239,456,239,50,0,0
68,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,90135,0.90135,9029,10022,0.9009179804430253,4507,5000,0.11883855517860706,0.12302933546198364,0.12831770105767312,0.1331071642386749,0.014268609060067855,0.004789463181001791,0.009479145879066064,0.004190780283376577,0.009479145879066064,0.009479145879066064,0.004490121732189184,0.009778487327878671,0.0005986828976252134,0.014268609060067855,0.0,0.0,0.0,143,48,95,42,95,6,0,0
68,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,90135,0.90135,9029,10022,0.9009179804430253,9014,10000,0.20544801436838955,0.210736379964079,0.22470564757533426,0.229295549790461,0.023847535422071436,0.004589902215126729,0.019257633206944708,0.005288365595689459,0.019257633206944708,0.019257633206944708,0.004939133905408094,0.018908401516663342,-0.0006984633805627305,0.023847535422071436,0.0,0.0,0.0,239,46,193,53,193,-7,0,0
68,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,90135,0.90135,9029,10022,0.9009179804430253,18027,20000,0.3527240071841948,0.36350029934144884,0.3822590301337058,0.3923368589103971,0.039612851726202325,0.010077828776691278,0.029535022949511047,0.010776292157254064,0.029535022949511047,0.029535022949511047,0.01042706046697267,0.029185791259229654,-0.000698463380562786,0.039612851726202325,0.0,0.0,0.0,397,101,296,108,296,-7,0,0
68,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,90086,0.90086,9542,10022,0.952105368189982,4504,5000,0.12233087208142088,0.1229295549790461,0.1336060666533626,0.1331071642386749,0.010776292157254036,-0.0004989024146876964,0.011275194571941732,0.0005986828976252273,0.011275194571941732,0.011275194571941732,4.989024146876547e-05,0.01072640191578527,-0.0010975853123129237,0.010776292157254036,0.0,0.0,0.0,108,-5,113,6,113,-11,0,0
68,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,90086,0.90086,9542,10022,0.952105368189982,9009,10000,0.210736379964079,0.2106365994811415,0.23049291558571144,0.229295549790461,0.018559169826381977,-0.0011973657952504546,0.01975653562163243,-9.978048293751707e-05,0.01975653562163243,0.01975653562163243,-0.0006485731390939858,0.019207742965475963,-0.0010975853123129375,0.018559169826381977,0.0,0.0,0.0,186,-12,198,-1,198,-11,0,0
68,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,90086,0.90086,9542,10022,0.952105368189982,18017,20000,0.36489722610257436,0.36350029934144884,0.3927359808421473,0.3923368589103971,0.027439632807822745,-0.0003991219317501793,0.027838754739572924,-0.0013969267611255165,0.027838754739572924,0.027838754739572924,-0.0008980243464378479,0.028337657154260593,0.0009978048293753372,0.027439632807822745,0.0,0.0,0.0,275,-4,279,-14,279,10,0,0
68,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,50059,0.50059,3339,10022,0.33316703252843743,2503,5000,0.03053282777888645,0.05028936340051886,0.055677509479145876,0.09568948313709838,0.06515665535821193,0.040011973657952504,0.025144681700259425,0.019756535621632407,0.025144681700259425,0.025144681700259422,0.029884254639792454,0.03527240071841947,0.020255438036320097,0.06515665535821193,-3.469446951953614e-18,0.0,0.0,653,401,252,198,252,203,0,0
68,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,50059,0.50059,3339,10022,0.33316703252843743,5006,10000,0.055777289962083414,0.09568948313709838,0.09968070245459988,0.17232089403312711,0.1165436040710437,0.07264019157852723,0.04390341249251647,0.039912193175014966,0.04390341249251647,0.04390341249251646,0.0562761923767711,0.060267411694272605,0.032727998403512266,0.1165436040710437,-6.938893903907228e-18,0.0,-1.3877787807814457e-17,1168,728,440,400,440,328,0,0
68,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,50059,0.50059,3339,10022,0.33316703252843743,10012,20000,0.09968070245459988,0.17232089403312711,0.18030333266813012,0.31261225304330476,0.2129315505887049,0.13230892037517464,0.08062263021353024,0.07264019157852723,0.08062263021353024,0.08062263021353025,0.10247455597685093,0.11045699461185393,0.059668728796647405,0.2129315505887049,1.3877787807814457e-17,0.0,2.7755575615628914e-17,2134,1326,808,728,808,598,0,0
68,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,50053,0.50053,5063,10022,0.505188585112752,2503,5000,0.04919177808820595,0.05028936340051886,0.0904011175414089,0.09568948313709838,0.04649770504889243,0.005288365595689473,0.04120933945320296,0.0010975853123129098,0.04120933945320296,0.04120933945320296,0.0031929754540011915,0.04330472959489124,0.004190780283376563,0.04649770504889243,0.0,0.0,0.0,466,53,413,11,413,42,0,0
68,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,50053,0.50053,5063,10022,0.505188585112752,5005,10000,0.0904011175414089,0.09568948313709838,0.16014767511474756,0.17232089403312711,0.08191977649171821,0.012173218918379553,0.06974655757333866,0.005288365595689473,0.06974655757333866,0.06974655757333866,0.008730792257034513,0.0731889842346837,0.006884853322690079,0.08191977649171821,0.0,0.0,0.0,821,122,699,53,699,69,0,0
68,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,50053,0.50053,5063,10022,0.505188585112752,10011,20000,0.16034723608062262,0.17232089403312711,0.2796846936739174,0.31261225304330476,0.15226501696268213,0.03292755936938735,0.11933745759329478,0.01197365795250449,0.11933745759329478,0.11933745759329478,0.02245060866094592,0.1298144083017362,0.02095390141688286,0.15226501696268213,0.0,0.0,0.0,1526,330,1196,120,1196,210,0,0
68,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,50167,0.50167,6719,10022,0.6704250648573139,2508,5000,0.05737377768908401,0.050488924366393934,0.10546797046497705,0.09568948313709838,0.03831570544801437,-0.009778487327878671,0.04809419277589304,-0.006884853322690079,0.04809419277589304,0.04809419277589304,-0.008331670325284375,0.04664737577329874,-0.0028936340051885917,0.03831570544801437,0.0,0.0,0.0,384,-98,482,-69,482,-29,0,0
68,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,50167,0.50167,6719,10022,0.6704250648573139,5017,10000,0.10576731191378966,0.09588904410297346,0.19367391738176012,0.17232089403312711,0.06655358211933746,-0.02135302334863301,0.08790660546797047,-0.009878267810816202,0.08790660546797047,0.08790660546797047,-0.015615645579724606,0.08216922769906207,-0.011474755537816808,0.06655358211933746,0.0,0.0,0.0,667,-214,881,-99,881,-115,0,0
68,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,50167,0.50167,6719,10022,0.6704250648573139,10033,20000,0.19427260027938537,0.17262023548193972,0.34544003192975453,0.31261225304330476,0.11833965276391939,-0.03282777888644978,0.15116743165036917,-0.021652364797445645,0.15116743165036917,0.15116743165036917,-0.02724007184194771,0.1455797246058671,-0.011175414089004132,0.11833965276391939,0.0,0.0,0.0,1186,-329,1515,-217,1515,-112,0,0
68,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,70053,0.70053,5434,10022,0.5422071442825783,3503,5000,0.04919177808820595,0.06974655757333866,0.06984633805627619,0.09568948313709838,0.04649770504889243,0.025843145080822194,0.020654559968070238,0.020554779485132707,0.020654559968070238,0.020654559968070238,0.02319896228297745,0.02329874276591498,0.005288365595689487,0.04649770504889243,0.0,0.0,0.0,466,259,207,206,207,53,0,0
68,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,70053,0.70053,5434,10022,0.5422071442825783,7005,10000,0.09269606864897226,0.12731989622829776,0.12662143284773497,0.17232089403312711,0.07962482538415486,0.04569946118539214,0.033925364198762714,0.0346238275793255,0.033925364198762714,0.033925364198762714,0.04016164438235882,0.039463181001796035,0.011075633606066643,0.07962482538415486,0.0,0.0,0.0,798,458,340,347,340,111,0,0
68,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,70053,0.70053,5434,10022,0.5422071442825783,14011,20000,0.16733186988625026,0.23169028138096187,0.22051486729195768,0.31261225304330476,0.1452803831570545,0.09209738575134707,0.05318299740570742,0.06435841149471161,0.05318299740570742,0.05318299740570742,0.07822789862302934,0.06705248453402515,0.027738974256635462,0.1452803831570545,0.0,0.0,0.0,1456,923,533,645,533,278,0,0
68,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,70066,0.70066,7060,10022,0.7044502095390142,3503,5000,0.06695270405108761,0.06974655757333866,0.09219716623428457,0.09568948313709838,0.028736779086010772,0.003492316902813805,0.025244462183196967,0.002793853522251047,0.025244462183196967,0.025244462183196967,0.003143085212532426,0.025593693873478346,0.0006984633805627583,0.028736779086010772,0.0,0.0,0.0,288,35,253,28,253,7,0,0
68,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,70066,0.70066,7060,10022,0.7044502095390142,7007,10000,0.12322889642785871,0.12731989622829776,0.16743165036918778,0.17232089403312711,0.0490919976052684,0.0048892436639393355,0.04420275394132907,0.004090999800439046,0.04420275394132907,0.04420275394132907,0.004490121732189191,0.04460187587307921,0.0007982438635002892,0.0490919976052684,0.0,0.0,0.0,492,49,443,41,443,8,0,0
68,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,70066,0.70066,7060,10022,0.7044502095390142,14013,20000,0.22141289163839553,0.23179006186389942,0.2914587906605468,0.31261225304330476,0.09119936140490922,0.021153462382757948,0.07004589902215128,0.010377170225503884,0.07004589902215128,0.07004589902215128,0.015765316304130916,0.07543404510077831,0.010776292157254064,0.09119936140490922,0.0,0.0,0.0,914,212,702,104,702,108,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,70084,0.70084,8362,10022,0.8343643983236879,3504,5000,0.07433645978846537,0.06974655757333866,0.10137697066453802,0.09568948313709838,0.02135302334863301,-0.005687487527439639,0.02704051087607265,-0.004589902215126715,0.02704051087607265,0.02704051087607265,-0.005138694871283177,0.026491718219916187,-0.0010975853123129237,0.02135302334863301,0.0,0.0,0.0,214,-57,271,-46,271,-11,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,70084,0.70084,8362,10022,0.8343643983236879,7008,10000,0.13590101776092597,0.12731989622829776,0.18359608860506885,0.17232089403312711,0.03641987627220114,-0.011275194571941732,0.04769507084414287,-0.008581121532628216,0.04769507084414287,0.04769507084414287,-0.009928158052284974,0.046348034324486115,-0.002694073039313516,0.03641987627220114,0.0,0.0,0.0,365,-113,478,-86,478,-27,0,0
68,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,70084,0.70084,8362,10022,0.8343643983236879,14017,20000,0.24685691478746757,0.23179006186389942,0.3303731790061864,0.31261225304330476,0.06575533825583718,-0.017760925962881646,0.08351626421871883,-0.015066852923568158,0.08351626421871883,0.08351626421871883,-0.016413889443224902,0.08216922769906208,-0.002694073039313488,0.06575533825583718,0.0,0.0,0.0,659,-178,837,-151,837,-27,0,0
