replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,scenario,threshold,calibration_target_selected_n,full_population_n,full_population_event_n,eligible_n,eligible_event_n,eligible_fraction,selected_n,true_positive_n,precision,recall_among_eligible,population_event_capture,event_availability_ceiling
90,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4340917073814512,5000.0,100000,10151,100000,10151,1.0,10229,2902,0.2837031967934304,0.2858831642202739,0.2858831642202739,1.0
90,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,10151,50179,6807,0.50179,10036,2862,0.28517337584695096,0.42044953724107537,0.28194266574721705,0.6705743276524481
90,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,10151,50179,6807,0.50179,20000,4460,0.223,0.6552078742470986,0.43936557974583784,0.6705743276524481
90,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.949098205622448,10000.0,100000,10151,50179,6807,0.50179,15224,3807,0.25006568575932736,0.5592772146319964,0.3750369421731849,0.6705743276524481
90,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.949098205622448,10000.0,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,10151,70010,5456,0.7001,3500,855,0.24428571428571427,0.15670821114369501,0.08422815486159,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,10151,70010,5456,0.7001,5000,1160,0.232,0.2126099706744868,0.11427445571864842,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8404570476711242,2500.0,100000,10151,70010,5456,0.7001,1541,450,0.2920181700194679,0.08247800586510264,0.04433060782188947,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8404570476711242,2500.0,100000,10151,100000,10151,1.0,5056,1737,0.34355221518987344,0.17111614619249335,0.17111614619249335,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,10151,70010,5456,0.7001,7001,1498,0.21396943293815168,0.27456011730205276,0.14757166781597872,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,10151,70010,5456,0.7001,10000,1893,0.1893,0.3469574780058651,0.18648409023741502,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4340917073814512,5000.0,100000,10151,70010,5456,0.7001,3709,904,0.24373146400647075,0.1656891495601173,0.08905526549108463,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4340917073814512,5000.0,100000,10151,100000,10151,1.0,10229,2902,0.2837031967934304,0.2858831642202739,0.2858831642202739,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,10151,70010,5456,0.7001,14002,2369,0.16919011569775746,0.4342008797653959,0.23337602206679145,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,10151,70010,5456,0.7001,20000,2978,0.1489,0.5458211143695014,0.29337011131908186,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.949098205622448,10000.0,100000,10151,70010,5456,0.7001,8836,1755,0.19861928474422816,0.3216642228739003,0.17288937050536893,0.5374839917249532
90,0.7,higher_risk_less_available,-1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.949098205622448,10000.0,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,10151,70081,7114,0.70081,3504,1204,0.3436073059360731,0.16924374472870396,0.11860900403901094,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,10151,70081,7114,0.70081,5000,1566,0.3132,0.22012932246274952,0.15427051522017535,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8404570476711242,2500.0,100000,10151,70081,7114,0.70081,3535,1211,0.3425742574257426,0.17022771998875458,0.11929859127179589,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8404570476711242,2500.0,100000,10151,100000,10151,1.0,5056,1737,0.34355221518987344,0.17111614619249335,0.17111614619249335,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,10151,70081,7114,0.70081,7008,1994,0.2845319634703196,0.28029238122012934,0.19643384888188356,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,10151,70081,7114,0.70081,10000,2610,0.261,0.3668822041045825,0.2571175253669589,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4340917073814512,5000.0,100000,10151,70081,7114,0.70081,7060,2002,0.28356940509915013,0.28141692437447285,0.19722194857649492,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4340917073814512,5000.0,100000,10151,100000,10151,1.0,10229,2902,0.2837031967934304,0.2858831642202739,0.2858831642202739,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,10151,70081,7114,0.70081,14016,3262,0.2327340182648402,0.45853247118358165,0.32134765047778546,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,10151,70081,7114,0.70081,20000,4034,0.2017,0.5670508855777341,0.3973992710077825,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.949098205622448,10000.0,100000,10151,70081,7114,0.70081,13917,3252,0.2336710497952145,0.4571267922406522,0.32036252585952124,0.7008176534331593
90,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.949098205622448,10000.0,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,10151,70119,8475,0.70119,3506,1281,0.36537364517969195,0.1511504424778761,0.12619446359964537,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,10151,70119,8475,0.70119,5000,1719,0.3438,0.20283185840707965,0.16934292187961777,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8404570476711242,2500.0,100000,10151,70119,8475,0.70119,4741,1648,0.34760599029740563,0.19445427728613568,0.16234853708994187,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8404570476711242,2500.0,100000,10151,100000,10151,1.0,5056,1737,0.34355221518987344,0.17111614619249335,0.17111614619249335,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,10151,70119,8475,0.70119,7012,2210,0.31517398745008557,0.26076696165191743,0.2177125406363905,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,10151,70119,8475,0.70119,10000,2850,0.285,0.336283185840708,0.28076051620529996,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4340917073814512,5000.0,100000,10151,70119,8475,0.70119,9362,2724,0.29096346934415723,0.32141592920353984,0.2683479460151709,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4340917073814512,5000.0,100000,10151,100000,10151,1.0,10229,2902,0.2837031967934304,0.2858831642202739,0.2858831642202739,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,10151,70119,8475,0.70119,14024,3671,0.2617655447803765,0.43315634218289084,0.36163924736479164,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,10151,70119,8475,0.70119,20000,4582,0.2291,0.5406489675516224,0.4513841000886612,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.949098205622448,10000.0,100000,10151,70119,8475,0.70119,17841,4284,0.24012106944677988,0.5054867256637168,0.42202738646438775,0.8348931139789183
90,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.949098205622448,10000.0,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,10151,89931,8264,0.89931,4497,1340,0.29797642873026464,0.1621490803484995,0.1320066988474042,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,10151,89931,8264,0.89931,5000,1459,0.2918,0.1765488867376573,0.1437296818047483,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8404570476711242,2500.0,100000,10151,89931,8264,0.89931,3332,1069,0.320828331332533,0.1293562439496612,0.1053098216924441,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8404570476711242,2500.0,100000,10151,100000,10151,1.0,5056,1737,0.34355221518987344,0.17111614619249335,0.17111614619249335,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,10151,89931,8264,0.89931,8993,2249,0.2500833981985989,0.2721442400774443,0.22155452664762093,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,10151,89931,8264,0.89931,10000,2460,0.246,0.29767666989351405,0.24234065609299577,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4340917073814512,5000.0,100000,10151,89931,8264,0.89931,7278,1919,0.2636713382797472,0.23221200387221685,0.18904541424490198,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4340917073814512,5000.0,100000,10151,100000,10151,1.0,10229,2902,0.2837031967934304,0.2858831642202739,0.2858831642202739,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,10151,89931,8264,0.89931,17986,3672,0.20415879017013233,0.4443368828654405,0.36173775982661804,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,10151,89931,8264,0.89931,20000,3948,0.1974,0.4777347531461762,0.3889271992907103,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.949098205622448,10000.0,100000,10151,89931,8264,0.89931,15363,3326,0.21649417431491244,0.4024685382381413,0.3276524480346764,0.8141069845335435
90,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.949098205622448,10000.0,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,10151,90150,9194,0.9015,4508,1562,0.3464951197870453,0.16989340874483358,0.15387646537286967,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,10151,90150,9194,0.9015,5000,1678,0.3356,0.18251033282575593,0.1653039109447345,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8404570476711242,2500.0,100000,10151,90150,9194,0.9015,4553,1571,0.34504722161212387,0.17087230802697412,0.15476307752930746,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8404570476711242,2500.0,100000,10151,100000,10151,1.0,5056,1737,0.34355221518987344,0.17111614619249335,0.17111614619249335,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,10151,90150,9194,0.9015,9015,2593,0.28763172490293953,0.28203175984337614,0.25544281351590975,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,10151,90150,9194,0.9015,10000,2781,0.2781,0.3024798781814227,0.2739631563392769,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4340917073814512,5000.0,100000,10151,90150,9194,0.9015,9194,2631,0.28616489014574725,0.28616489014574725,0.25918628706531377,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4340917073814512,5000.0,100000,10151,100000,10151,1.0,10229,2902,0.2837031967934304,0.2858831642202739,0.2858831642202739,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,10151,90150,9194,0.9015,18030,4224,0.23427620632279533,0.4594300630846204,0.4161166387548025,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,10151,90150,9194,0.9015,20000,4487,0.22435,0.4880356754405047,0.44202541621515123,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.949098205622448,10000.0,100000,10151,90150,9194,0.9015,17998,4221,0.234526058450939,0.4591037633239069,0.4158211013693232,0.905723574032115
90,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.949098205622448,10000.0,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,10151,90061,9708,0.90061,4503,1582,0.3513213413280036,0.16295838483724764,0.15584671460939808,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,10151,90061,9708,0.90061,5000,1716,0.3432,0.17676143386897405,0.1690473844941385,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,5000,1725,0.345,0.1699339966505763,0.1699339966505763,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8404570476711242,2500.0,100000,10151,90061,9708,0.90061,4980,1713,0.34397590361445785,0.17645241038318912,0.16875184710865926,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8404570476711242,2500.0,100000,10151,100000,10151,1.0,5056,1737,0.34355221518987344,0.17111614619249335,0.17111614619249335,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,10151,90061,9708,0.90061,9006,2661,0.2954696868754164,0.2741038318912237,0.2621416609201064,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,10151,90061,9708,0.90061,10000,2859,0.2859,0.29449938195302844,0.2816471283617378,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,10000,2853,0.2853,0.28105605359077923,0.28105605359077923,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4340917073814512,5000.0,100000,10151,90061,9708,0.90061,10021,2861,0.28550044905698035,0.29470539761021836,0.2818441532853906,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4340917073814512,5000.0,100000,10151,100000,10151,1.0,10229,2902,0.2837031967934304,0.2858831642202739,0.2858831642202739,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,10151,90061,9708,0.90061,18012,4359,0.24200532978014658,0.4490111248454883,0.42941582110136933,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,10151,90061,9708,0.90061,20000,4631,0.23155,0.477029254223321,0.45621121071815585,0.9563589794108954
90,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,10151,100000,10151,1.0,20000,4656,0.2328,0.45867402226381637,0.45867402226381637,1.0
