replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,from_scenario,to_scenario,from_eligible_n,to_eligible_n,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture,threshold
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,all_population,89965,100000,4877,4955,78,1634,1652,18,0.16299251870324188,0.16478802992518704,0.0017955112219451563,1.8480295807281446
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,all_population,89965,100000,8996,10000,1004,2599,2803,204,0.2592518703241895,0.2796009975062344,0.0203491271820449,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,all_population,89965,100000,10000,10000,0,2804,2803,-1,0.2797007481296758,0.2796009975062344,-9.975062344141916e-05,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,all_population,89965,100000,9775,9960,185,2757,2795,38,0.2750124688279302,0.2788029925187032,0.00379052369077304,1.4391081361840472
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,all_population,89965,100000,17993,20000,2007,4249,4585,336,0.42384039900249376,0.457356608478803,0.03351620947630923,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,all_population,89965,100000,20000,20000,0,4570,4585,15,0.45586034912718204,0.457356608478803,0.0014962593516209544,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,all_population,89965,100000,19599,20105,506,4512,4599,87,0.45007481296758106,0.45875311720698253,0.008678304239401469,0.940139227242901
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,50010,100000,2500,5000,2500,462,1371,909,0.04608478802992519,0.1367581047381546,0.09067331670822942,
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,50010,100000,5000,5000,0,807,1371,564,0.08049875311720699,0.1367581047381546,0.056259351620947626,
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,50010,100000,1068,4929,3861,223,1349,1126,0.02224438902743142,0.1345635910224439,0.11231920199501247,2.3436213766657024
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,50010,100000,5001,10000,4999,807,2359,1552,0.08049875311720699,0.23531172069825437,0.1548129675810474,
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,50010,100000,10000,10000,0,1324,2359,1035,0.13206982543640897,0.23531172069825437,0.1032418952618454,
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,50010,100000,2500,10049,7549,462,2368,1906,0.04608478802992519,0.23620947630922692,0.19012468827930173,1.8127712952428803
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,50010,100000,10002,20000,9998,1324,3915,2591,0.13206982543640897,0.3905236907730673,0.2584538653366584,
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,50010,100000,20000,20000,0,2112,3915,1803,0.21067331670822942,0.3905236907730673,0.1798503740648379,
93,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,50010,100000,5913,19849,13936,907,3887,2980,0.09047381546134663,0.38773067331670824,0.2972568578553616,1.1990102080420333
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,50087,100000,2504,5000,2496,707,1371,664,0.07052369077306733,0.1367581047381546,0.06623441396508728,
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,50087,100000,5000,5000,0,1219,1371,152,0.12159600997506234,0.1367581047381546,0.015162094763092271,
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,50087,100000,2465,4929,2464,694,1349,655,0.06922693266832917,0.1345635910224439,0.06533665835411472,2.3436213766657024
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,50087,100000,5009,10000,4991,1222,2359,1137,0.12189526184538653,0.23531172069825437,0.11341645885286784,
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,50087,100000,10000,10000,0,2000,2359,359,0.19950124688279303,0.23531172069825437,0.03581047381546135,
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,50087,100000,5025,10049,5024,1223,2368,1145,0.12199501246882793,0.23620947630922692,0.11421446384039899,1.8127712952428803
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,50087,100000,10017,20000,9983,2006,3915,1909,0.2000997506234414,0.3905236907730673,0.1904239401496259,
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,50087,100000,20000,20000,0,3212,3915,703,0.3203990024937656,0.3905236907730673,0.07012468827930174,
93,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,50087,100000,9992,19849,9857,1999,3887,1888,0.1994014962593516,0.38773067331670824,0.18832917705735663,1.1990102080420333
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,50038,100000,2502,5000,2498,768,1371,603,0.07660847880299251,0.1367581047381546,0.0601496259351621,
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,50038,100000,5000,5000,0,1395,1371,-24,0.13915211970074812,0.1367581047381546,-0.0023940149625935048,
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,50038,100000,3832,4929,1097,1136,1349,213,0.11331670822942644,0.1345635910224439,0.021246882793017452,2.3436213766657024
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,50038,100000,5004,10000,4996,1395,2359,964,0.13915211970074812,0.23531172069825437,0.09615960099750626,
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,50038,100000,10000,10000,0,2383,2359,-24,0.23770573566084788,0.23531172069825437,-0.0023940149625935048,
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,50038,100000,7555,10049,2494,1953,2368,415,0.19481296758104738,0.23620947630922692,0.04139650872817954,1.8127712952428803
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,50038,100000,10008,20000,9992,2385,3915,1530,0.23790523690773066,0.3905236907730673,0.15261845386533665,
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,50038,100000,20000,20000,0,3980,3915,-65,0.3970074812967581,0.3905236907730673,-0.006483790523690802,
93,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,50038,100000,14065,19849,5784,3075,3887,812,0.30673316708229426,0.38773067331670824,0.08099750623441399,1.1990102080420333
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,70045,100000,3502,5000,1498,725,1371,646,0.07231920199501247,0.1367581047381546,0.06443890274314214,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,70045,100000,5000,5000,0,976,1371,395,0.097356608478803,0.1367581047381546,0.03940149625935162,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,70045,100000,2030,4929,2899,469,1349,880,0.04678304239401496,0.1345635910224439,0.08778054862842893,2.3436213766657024
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,70045,100000,7004,10000,2996,1252,2359,1107,0.12488778054862842,0.23531172069825437,0.11042394014962595,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,70045,100000,10000,10000,0,1651,2359,708,0.16468827930174565,0.23531172069825437,0.07062344139650872,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,70045,100000,4587,10049,5462,913,2368,1455,0.09107231920199502,0.23620947630922692,0.1451371571072319,1.8127712952428803
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,70045,100000,14009,20000,5991,2109,3915,1806,0.21037406483790524,0.3905236907730673,0.18014962593516207,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,70045,100000,20000,20000,0,2687,3915,1228,0.2680299251870324,0.3905236907730673,0.12249376558603492,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,70045,100000,10164,19849,9685,1664,3887,2223,0.1659850374064838,0.38773067331670824,0.22174563591022445,1.1990102080420333
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,70151,100000,3508,5000,1492,975,1371,396,0.09725685785536159,0.1367581047381546,0.03950124688279302,
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,70151,100000,5000,5000,0,1279,1371,92,0.12758104738154613,0.1367581047381546,0.009177057356608481,
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,70151,100000,3402,4929,1527,947,1349,402,0.09446384039900249,0.1345635910224439,0.0400997506234414,2.3436213766657024
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,70151,100000,7015,10000,2985,1685,2359,674,0.16807980049875312,0.23531172069825437,0.06723192019950125,
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,70151,100000,10000,10000,0,2159,2359,200,0.21536159600997506,0.23531172069825437,0.019950124688279308,
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,70151,100000,7031,10049,3018,1688,2368,680,0.1683790523690773,0.23620947630922692,0.06783042394014963,1.8127712952428803
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,70151,100000,14030,20000,5970,2774,3915,1141,0.2767082294264339,0.3905236907730673,0.1138154613466334,
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,70151,100000,20000,20000,0,3548,3915,367,0.3539152119700748,0.3905236907730673,0.036608478802992506,
93,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,70151,100000,13963,19849,5886,2759,3887,1128,0.27521197007481296,0.38773067331670824,0.11251870324189528,1.1990102080420333
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,70078,100000,3504,5000,1496,1058,1371,313,0.1055361596009975,0.1367581047381546,0.031221945137157106,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,70078,100000,5000,5000,0,1383,1371,-12,0.13795511221945136,0.1367581047381546,-0.0011970074812967524,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,70078,100000,4448,4929,481,1263,1349,86,0.12598503740648379,0.1345635910224439,0.008578553615960105,2.3436213766657024
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,70078,100000,7008,10000,2992,1805,2359,554,0.1800498753117207,0.23531172069825437,0.05526184538653367,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,70078,100000,10000,10000,0,2378,2359,-19,0.2372069825436409,0.23531172069825437,-0.00189526184538652,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,70078,100000,8926,10049,1123,2198,2368,170,0.21925187032418952,0.23620947630922692,0.0169576059850374,1.8127712952428803
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,70078,100000,14016,20000,5984,3057,3915,858,0.30493765586034915,0.3905236907730673,0.08558603491271816,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,70078,100000,20000,20000,0,3986,3915,-71,0.39760598503740646,0.3905236907730673,-0.007082294264339151,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,70078,100000,17083,19849,2766,3521,3887,366,0.3512219451371571,0.38773067331670824,0.03650872817955114,1.1990102080420333
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,89911,100000,4496,5000,504,1069,1371,302,0.10663341645885287,0.1367581047381546,0.030124688279301745,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,89911,100000,5000,5000,0,1159,1371,212,0.11561097256857855,0.1367581047381546,0.02114713216957606,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,89911,100000,3539,4929,1390,883,1349,466,0.08807980049875312,0.1345635910224439,0.04648379052369077,2.3436213766657024
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,89911,100000,8991,10000,1009,1871,2359,488,0.18663341645885287,0.23531172069825437,0.048678304239401504,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,89911,100000,10000,10000,0,2025,2359,334,0.20199501246882792,0.23531172069825437,0.03331670822942645,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,89911,100000,7653,10049,2396,1662,2368,706,0.165785536159601,0.23620947630922692,0.07042394014962591,1.8127712952428803
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,89911,100000,17982,20000,2018,3161,3915,754,0.31531172069825436,0.3905236907730673,0.07521197007481295,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,89911,100000,20000,20000,0,3419,3915,496,0.3410473815461347,0.3905236907730673,0.049476309226932635,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89911,100000,15921,19849,3928,2862,3887,1025,0.2854862842892768,0.38773067331670824,0.10224438902743144,1.1990102080420333
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,90010,100000,4500,5000,500,1235,1371,136,0.12319201995012469,0.1367581047381546,0.013566084788029925,
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,90010,100000,5000,5000,0,1333,1371,38,0.13296758104738154,0.1367581047381546,0.0037905236907730677,
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,90010,100000,4417,4929,512,1212,1349,137,0.12089775561097257,0.1345635910224439,0.013665835411471317,2.3436213766657024
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,90010,100000,9001,10000,999,2134,2359,225,0.21286783042394014,0.23531172069825437,0.022443890274314232,
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,90010,100000,10000,10000,0,2299,2359,60,0.22932668329177058,0.23531172069825437,0.00598503740648379,
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,90010,100000,9057,10049,992,2143,2368,225,0.21376558603491272,0.23620947630922692,0.022443890274314204,1.8127712952428803
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,90010,100000,18002,20000,1998,3535,3915,380,0.35261845386533663,0.3905236907730673,0.03790523690773068,
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,90010,100000,20000,20000,0,3833,3915,82,0.3823441396508728,0.3905236907730673,0.008179551122194484,
93,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,90010,100000,17878,19849,1971,3510,3887,377,0.35012468827930177,0.38773067331670824,0.037605985037406475,1.1990102080420333
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,all_population,89965,100000,4498,5000,502,1260,1371,111,0.1256857855361596,0.1367581047381546,0.011072319201995001,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,all_population,89965,100000,5000,5000,0,1372,1371,-1,0.136857855361596,0.1367581047381546,-9.97506234413914e-05,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,all_population,89965,100000,4806,4929,123,1327,1349,22,0.13236907730673317,0.1345635910224439,0.002194513715710722,2.3436213766657024
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,all_population,89965,100000,8996,10000,1004,2165,2359,194,0.21596009975062344,0.23531172069825437,0.019351620947630932,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,all_population,89965,100000,10000,10000,0,2362,2359,-3,0.23561097256857855,0.23531172069825437,-0.0002992518703241742,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,all_population,89965,100000,9767,10049,282,2323,2368,45,0.2317206982543641,0.23620947630922692,0.004488778054862835,1.8127712952428803
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,all_population,89965,100000,17993,20000,2007,3616,3915,299,0.36069825436408975,0.3905236907730673,0.029825436408977557,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,all_population,89965,100000,20000,20000,0,3925,3915,-10,0.3915211970074813,0.3905236907730673,-0.0009975062344139696,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,all_population,89965,100000,19129,19849,720,3793,3887,94,0.37835411471321695,0.38773067331670824,0.009376558603491292,1.1990102080420333
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,50010,100000,2500,5000,2500,334,985,651,0.03331670822942644,0.09825436408977556,0.06493765586034912,
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,50010,100000,5000,5000,0,595,985,390,0.059351620947630926,0.09825436408977556,0.03890274314214463,
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,50010,100000,1544,4791,3247,220,950,730,0.021945137157107233,0.09476309226932668,0.07281795511221945,3.7080567709948284
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,50010,100000,5001,10000,4999,595,1818,1223,0.059351620947630926,0.18134663341645885,0.12199501246882792,
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,50010,100000,10000,10000,0,1053,1818,765,0.10503740648379052,0.18134663341645885,0.07630922693266833,
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,50010,100000,3449,9959,6510,442,1808,1366,0.04408977556109726,0.18034912718204488,0.13625935162094763,2.8798353168918314
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,50010,100000,10002,20000,9998,1054,3145,2091,0.10513715710723193,0.31371571072319204,0.20857855361596012,
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,50010,100000,20000,20000,0,1814,3145,1331,0.18094763092269325,0.31371571072319204,0.1327680798004988,
93,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,50010,100000,7405,19790,12385,809,3121,2312,0.08069825436408977,0.3113216957605985,0.2306234413965087,1.9015267727513467
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,50087,100000,2504,5000,2496,508,985,477,0.05067331670822943,0.09825436408977556,0.04758104738154613,
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,50087,100000,5000,5000,0,915,985,70,0.0912718204488778,0.09825436408977556,0.006982543640897759,
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,50087,100000,2427,4791,2364,494,950,456,0.04927680798004987,0.09476309226932668,0.045486284289276806,3.7080567709948284
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,50087,100000,5009,10000,4991,916,1818,902,0.0913715710723192,0.18134663341645885,0.08997506234413964,
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,50087,100000,10000,10000,0,1596,1818,222,0.15920199501246882,0.18134663341645885,0.02214463840399003,
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,50087,100000,5006,9959,4953,915,1808,893,0.0912718204488778,0.18034912718204488,0.08907730673316708,2.8798353168918314
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,50087,100000,10017,20000,9983,1598,3145,1547,0.15940149625935163,0.31371571072319204,0.15431421446384042,
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,50087,100000,20000,20000,0,2747,3145,398,0.2740149625935162,0.31371571072319204,0.039700748129675834,
93,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,50087,100000,10020,19790,9770,1599,3121,1522,0.15950124688279302,0.3113216957605985,0.15182044887780546,1.9015267727513467
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,50038,100000,2502,5000,2498,586,985,399,0.058453865336658355,0.09825436408977556,0.039800498753117204,
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,50038,100000,5000,5000,0,1082,985,-97,0.10793017456359102,0.09825436408977556,-0.009675810473815466,
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,50038,100000,3282,4791,1509,754,950,196,0.07521197007481296,0.09476309226932668,0.019551122194513715,3.7080567709948284
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,50038,100000,5004,10000,4996,1083,1818,735,0.10802992518703242,0.18134663341645885,0.07331670822942643,
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,50038,100000,10000,10000,0,1948,1818,-130,0.1943142144638404,0.18134663341645885,-0.012967581047381549,
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,50038,100000,6579,9959,3380,1398,1808,410,0.13945137157107232,0.18034912718204488,0.04089775561097256,2.8798353168918314
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,50038,100000,10008,20000,9992,1950,3145,1195,0.19451371571072318,0.31371571072319204,0.11920199501246886,
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,50038,100000,20000,20000,0,3438,3145,-293,0.3429426433915212,0.31371571072319204,-0.029226932668329153,
93,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,50038,100000,12556,19790,7234,2351,3121,770,0.2345137157107232,0.3113216957605985,0.0768079800498753,1.9015267727513467
